ocel:eid,ocel:timestamp,ocel:activity,weight,price,ocel:type:items,ocel:type:products,ocel:type:customers,ocel:type:orders,ocel:type:packages
12640.0,2019-12-05 13:50:52,send package,5.778,7443.97,"['884607', '884606', '884633', '884637', '884463', '884635', '884634', '884608', '884660', '884604']","['iPhone X', 'MacBook Pro', 'iPhone 11 Pro', 'iPhone 8', 'Fire Stick', 'Echo Studio', 'iPad mini']",['Christine Dobbert'],"['991145', '991098', '991132', '991138', '991131']",['660736']
12641.0,2019-12-05 13:59:51,pick item,0.188,1149.0,['884712'],['iPhone 11 Pro'],['Seran Uysal'],['991159'],
12642.0,2019-12-05 14:19:35,pick item,1.28,149.99,['884725'],['Echo Plus'],['Junxiong Gao'],['991162'],
12643.0,2019-12-05 14:24:09,confirm order,3.69,2484.97,"['884655', '884657', '884656', '884654']","['Echo Dot', 'Echo', 'Echo Plus', 'MacBook Air']",['Seran Uysal'],['991144'],
12644.0,2019-12-05 14:49:45,place order,3.4130000000000003,2824.97,"['884731', '884728', '884730', '884729']","['Echo Plus', 'Kindle', 'MacBook Pro', 'Fire Stick 4K']",['Claudia Graf'],['991163'],
12645.0,2019-12-05 14:56:20,pick item,1.28,149.99,['884700'],['Echo Plus'],['Mahsa Bafrani'],['991155'],
12646.0,2019-12-05 14:56:21,pick item,0.98,129.99,['884719'],['Echo Show 8'],['Mohammadreza Fani Sani'],['991161'],
12647.0,2019-12-05 14:58:16,confirm order,0.667,833.0,"['884716', '884715']","['iPhone X', 'Kindle Paperwhite']",['Lisa Mannel'],['991160'],
12648.0,2019-12-05 15:21:18,reorder item,0.88,89.99,['884601'],['Echo Show 5'],['Christina Rensinghof'],['991130'],
12649.0,2019-12-05 15:30:30,pick item,0.172,699.0,['884011'],['iPhone X'],['Anahita Farhang Ghahfarokhi'],['990997'],
12650.0,2019-12-05 15:32:29,pick item,0.88,89.99,['884723'],['Echo Show 5'],['Junxiong Gao'],['991162'],
12651.0,2019-12-05 15:34:02,reorder item,1.25,2200.0,['884567'],['MacBook Air'],['Seran Uysal'],['991123'],
12652.0,2019-12-05 15:38:12,item out of stock,0.495,129.0,['884724'],['Kindle Paperwhite'],['Junxiong Gao'],['991162'],
12653.0,2019-12-05 15:47:00,item out of stock,0.28,89.99,['884623'],['Fire Stick 4K'],['Majid Rafiei'],['991137'],
12654.0,2019-12-05 15:49:35,reorder item,0.98,129.99,['884638'],['Echo Show 8'],['Wil van der Aalst'],['991139'],
12655.0,2019-12-05 15:57:31,pay order,3.177,8008.98,"['884630', '884632', '884631', '884637', '884629', '884636', '884634', '884633', '884635']","['iPhone 11', 'iPhone 11 Pro', 'iPhone X', 'iPhone 8', 'iPad Pro', 'Fire Stick', 'MacBook Pro']",['Christine Dobbert'],['991138'],
12656.0,2019-12-05 15:59:53,pick item,1.28,149.99,['884718'],['Echo Plus'],['Mohammadreza Fani Sani'],['991161'],
12657.0,2019-12-05 16:00:55,pay order,1.923,1682.98,"['884693', '884690', '884692', '884691']","['Echo Dot', 'iPad mini', 'Echo', 'iPad Pro']",['Mahnaz Qafari'],['991152'],
12658.0,2019-12-05 16:08:34,pick item,0.172,699.0,['884065'],['iPhone X'],['Gyunam Park'],['991010'],
12659.0,2019-12-05 16:10:26,package delivered,3.358,4825.99,"['884538', '884190', '884692', '884421', '884413', '884478']","['iPhone X', 'iPhone 8', 'Echo Plus', 'MacBook Air', 'iPhone 11', 'iPad mini']",['Mahnaz Qafari'],"['991038', '991089', '991152', '991117', '991103']",['660739']
12660.0,2019-12-05 16:15:46,send package,4.513,3039.96,"['884646', '883808', '884681', '884682', '884221', '884366', '884680', '884647']","['iPad Air', 'iPhone 8', 'Fire Stick', 'Echo Show 8', 'Fire Stick 4K', 'Echo Studio', 'iPad Pro']",['Marco Pegoraro'],"['990948', '991045', '991149', '991141', '991080']",['660742']
12661.0,2019-12-05 16:22:02,confirm order,3.32,833.97,"['884720', '884717', '884719', '884718']","['iPad mini', 'Echo Plus', 'Echo Show 8', 'Echo']",['Mohammadreza Fani Sani'],['991161'],
12662.0,2019-12-05 16:23:39,pay order,3.133,3753.99,"['884700', '884701', '884702']","['iPad Pro', 'Echo Plus', 'MacBook Pro']",['Mahsa Bafrani'],['991155'],
12663.0,2019-12-05 16:24:07,item out of stock,0.28,89.99,['884730'],['Fire Stick 4K'],['Claudia Graf'],['991163'],
12664.0,2019-12-05 16:24:16,pick item,0.44,476.0,['884726'],['iPad Air'],['Junxiong Gao'],['991162'],
12665.0,2019-12-05 16:26:24,pick item,1.37,2500.0,['884728'],['MacBook Pro'],['Claudia Graf'],['991163'],
12666.0,2019-12-05 16:42:39,item out of stock,0.166,799.0,['884705'],['iPhone 11'],['Gyunam Park'],['991156'],
12667.0,2019-12-05 16:48:37,item out of stock,0.483,1099.0,['884713'],['iPad Pro'],['Seran Uysal'],['991159'],
12668.0,2019-12-05 16:55:55,pick item,0.483,1099.0,['884691'],['iPad Pro'],['Mahnaz Qafari'],['991152'],
12669.0,2019-12-05 16:55:55,create package,1.485,387.0,"['884653', '884652', '884651']",['Kindle Paperwhite'],['Wil van der Aalst'],['991143'],['660744']
12670.0,2019-12-05 16:59:04,send package,9.708,13621.98,"['884639', '884306', '884613', '884547', '884643', '884644', '884640', '884641', '884645', '884521', '884642']","['MacBook Pro', 'iPad', 'MacBook Air', 'Kindle Paperwhite', 'iPad mini', 'Echo']",['Kefang Ding'],"['991140', '991134', '991066', '991113', '991119']",['660743']
12671.0,2019-12-05 16:59:18,place order,1.041,962.99,"['884734', '884732', '884733']","['iPhone 11', 'Kindle Paperwhite', 'Echo Dot']",['Wil van der Aalst'],['991164'],
12672.0,2019-12-05 17:03:36,package delivered,3.916,3974.97,"['884571', '884600', '884617', '884172', '884616', '884598']","['Echo Show 5', 'Echo Dot', 'Kindle', 'iPad Air', 'iPad Pro', 'MacBook Air']",['Christina Rensinghof'],"['991130', '991034', '991124', '991135']",['660732']
12673.0,2019-12-05 17:09:16,payment reminder,0.966,1183.99,"['884219', '884218']","['iPad Pro', 'Kindle']",['Kefang Ding'],['991044'],
12674.0,2019-12-05 17:11:40,reorder item,1.48,199.99,['884659'],['Echo Studio'],['Christine Dobbert'],['991145'],
12675.0,2019-12-05 17:19:35,pay order,2.071,2421.98,"['884668', '884671', '884670', '884669', '884672']","['iPhone 11 Pro', 'iPhone 8', 'Kindle', 'Echo Show 8']",['Tobias Brockhoff'],['991147'],
12676.0,2019-12-05 17:54:07,reorder item,0.28,89.99,['884623'],['Fire Stick 4K'],['Majid Rafiei'],['991137'],
12677.0,2019-12-05 18:28:20,item out of stock,0.2,39.99,['884631'],['Fire Stick'],['Christine Dobbert'],['991138'],
12678.0,2019-12-05 18:31:46,pick item,0.28,89.99,['884677'],['Fire Stick 4K'],['Mahsa Bafrani'],['991148'],
12679.0,2019-12-05 18:43:59,confirm order,0.998,1981.99,"['884703', '884706', '884704', '884705']","['iPhone 11', 'iPhone X', 'Echo Dot', 'iPad mini']",['Gyunam Park'],['991156'],
12680.0,2019-12-05 19:18:23,place order,3.094,4831.99,"['884737', '884736', '884735', '884739', '884738']","['iPhone 11', 'iPhone 11 Pro', 'iPhone 8', 'Echo Plus', 'MacBook Air']",['Claudia Graf'],['991165'],
12681.0,2019-12-05 21:17:15,pay order,1.416,3004.0,"['884689', '884688']","['iPhone 11', 'MacBook Air']",['Lisa Mannel'],['991151'],
12682.0,2019-12-05 22:16:21,place order,2.8,760.97,"['884742', '884741', '884740', '884743']","['Echo Show 5', 'iPad Air', 'Echo Plus', 'Fire Stick']",['Marco Pegoraro'],['991166'],
12683.0,2019-12-05 22:16:22,pick item,0.166,799.0,['884735'],['iPhone 11'],['Claudia Graf'],['991165'],
12684.0,2019-12-06 00:00:00,create package,4.496,4795.97,"['884712', '884655', '884572', '884714', '884656', '884711', '884685', '884687']","['iPhone 11 Pro', 'iPhone 8', 'Echo Plus', 'Kindle', 'MacBook Air', 'Kindle Paperwhite', 'Echo Dot']",['Seran Uysal'],"['991159', '991150', '991144', '991125']",['660745']
12685.0,2019-12-06 08:24:17,place order,1.53,2654.0,"['884744', '884745']","['iPad mini', 'MacBook Air']",['Lisa Mannel'],['991167'],
12686.0,2019-12-06 08:33:31,pick item,0.2,39.99,['884740'],['Fire Stick'],['Marco Pegoraro'],['991166'],
12687.0,2019-12-06 09:54:16,pick item,0.28,89.99,['884686'],['Fire Stick 4K'],['Seran Uysal'],['991150'],
12688.0,2019-12-06 10:02:59,confirm order,0.446,1253.0,"['884710', '884709']","['iPhone 11', 'iPad mini']",['Kefang Ding'],['991158'],
12689.0,2019-12-06 10:03:54,pick item,0.28,89.99,['884684'],['Fire Stick 4K'],['Seran Uysal'],['991150'],
12690.0,2019-12-06 10:10:24,pick item,0.28,449.0,['884744'],['iPad mini'],['Lisa Mannel'],['991167'],
12691.0,2019-12-06 10:15:38,item out of stock,1.25,2200.0,['884745'],['MacBook Air'],['Lisa Mannel'],['991167'],
12692.0,2019-12-06 10:19:53,confirm order,2.8,760.97,"['884742', '884741', '884740', '884743']","['Echo Show 5', 'iPad Air', 'Echo Plus', 'Fire Stick']",['Marco Pegoraro'],['991166'],
12693.0,2019-12-06 10:21:02,pick item,0.172,699.0,['884722'],['iPhone X'],['Junxiong Gao'],['991162'],
12694.0,2019-12-06 10:21:06,pick item,0.172,699.0,['884533'],['iPhone X'],['Luis Santos'],['991116'],
12695.0,2019-12-06 10:26:13,place order,1.86,3483.0,"['884746', '884747', '884748']","['iPhone 8', 'iPad mini', 'MacBook Pro']",['Mahsa Bafrani'],['991168'],
12696.0,2019-12-06 10:26:18,item out of stock,0.28,449.0,['884709'],['iPad mini'],['Kefang Ding'],['991158'],
12697.0,2019-12-06 10:27:14,package delivered,9.708,13621.98,"['884639', '884306', '884613', '884547', '884643', '884644', '884640', '884641', '884645', '884521', '884642']","['MacBook Pro', 'iPad', 'MacBook Air', 'Kindle Paperwhite', 'iPad mini', 'Echo']",['Kefang Ding'],"['991140', '991134', '991066', '991113', '991119']",['660743']
12698.0,2019-12-06 10:27:44,item out of stock,1.25,2200.0,['884615'],['MacBook Air'],['Kefang Ding'],['991134'],
12699.0,2019-12-06 10:29:09,reorder item,0.166,799.0,['884705'],['iPhone 11'],['Gyunam Park'],['991156'],
12700.0,2019-12-06 10:30:31,send package,1.485,387.0,"['884653', '884652', '884651']",['Kindle Paperwhite'],['Wil van der Aalst'],['991143'],['660744']
12701.0,2019-12-06 10:45:03,reorder item,1.25,2200.0,['884615'],['MacBook Air'],['Kefang Ding'],['991134'],
12702.0,2019-12-06 10:56:52,confirm order,5.997000000000001,3948.97,"['884723', '884721', '884727', '884725', '884724', '884726', '884722']","['iPhone X', 'Echo Show 5', 'Kindle Paperwhite', 'iPad Air', 'Echo Studio', 'Echo Plus', 'MacBook Air']",['Junxiong Gao'],['991162'],
12703.0,2019-12-06 11:05:04,item out of stock,1.37,2500.0,['884702'],['MacBook Pro'],['Mahsa Bafrani'],['991155'],
12704.0,2019-12-06 11:14:29,pick item,1.37,2500.0,['884629'],['MacBook Pro'],['Christine Dobbert'],['991138'],
12705.0,2019-12-06 11:54:45,pick item,0.21,529.0,['884669'],['iPhone 8'],['Tobias Brockhoff'],['991147'],
12706.0,2019-12-06 11:55:26,package delivered,4.513,3039.96,"['884646', '883808', '884681', '884682', '884221', '884366', '884680', '884647']","['iPad Air', 'iPhone 8', 'Fire Stick', 'Echo Show 8', 'Fire Stick 4K', 'Echo Studio', 'iPad Pro']",['Marco Pegoraro'],"['990948', '991045', '991149', '991141', '991080']",['660742']
12707.0,2019-12-06 12:01:53,item out of stock,1.48,199.99,['884727'],['Echo Studio'],['Junxiong Gao'],['991162'],
12708.0,2019-12-06 12:07:36,pick item,0.166,799.0,['884734'],['iPhone 11'],['Wil van der Aalst'],['991164'],
12709.0,2019-12-06 12:07:36,create package,2.026,4277.0,"['884326', '884595', '884599', '884596']","['iPhone 11', 'iPhone 8', 'iPad mini', 'MacBook Pro']",['Christina Rensinghof'],"['991130', '991070']",['660746']
12710.0,2019-12-06 12:11:12,reorder item,0.188,1149.0,['884593'],['iPhone 11 Pro'],['Luis Santos'],['991129'],
12711.0,2019-12-06 12:12:13,place order,4.585,3112.97,"['884752', '884750', '884753', '884754', '884749', '884751']","['Echo Show 5', 'Kindle Paperwhite', 'Echo Studio', 'iPad mini', 'MacBook Air', 'Fire Stick']",['Christina Rensinghof'],['991169'],
12712.0,2019-12-06 12:30:52,pick item,0.38,29.99,['884693'],['Echo Dot'],['Mahnaz Qafari'],['991152'],
12713.0,2019-12-06 12:33:15,pick item,0.28,449.0,['884704'],['iPad mini'],['Gyunam Park'],['991156'],
12714.0,2019-12-06 12:35:44,confirm order,1.53,2654.0,"['884744', '884745']","['iPad mini', 'MacBook Air']",['Lisa Mannel'],['991167'],
12715.0,2019-12-06 12:49:07,confirm order,1.86,3483.0,"['884746', '884747', '884748']","['iPhone 8', 'iPad mini', 'MacBook Pro']",['Mahsa Bafrani'],['991168'],
12716.0,2019-12-06 13:29:54,pick item,0.495,129.0,['884751'],['Kindle Paperwhite'],['Christina Rensinghof'],['991169'],
12717.0,2019-12-06 13:35:02,send package,4.496,4795.97,"['884712', '884655', '884572', '884714', '884656', '884711', '884685', '884687']","['iPhone 11 Pro', 'iPhone 8', 'Echo Plus', 'Kindle', 'MacBook Air', 'Kindle Paperwhite', 'Echo Dot']",['Seran Uysal'],"['991159', '991150', '991144', '991125']",['660745']
12718.0,2019-12-06 13:44:14,place order,2.2,1129.99,"['884755', '884757', '884756']","['iPad Air', 'Echo Studio', 'iPad mini']",['Christina Rensinghof'],['991170'],
12719.0,2019-12-06 14:04:22,confirm order,3.094,4831.99,"['884737', '884736', '884735', '884739', '884738']","['iPhone 11', 'iPhone 11 Pro', 'iPhone 8', 'Echo Plus', 'MacBook Air']",['Claudia Graf'],['991165'],
12720.0,2019-12-06 14:07:02,pick item,0.38,29.99,['884706'],['Echo Dot'],['Gyunam Park'],['991156'],
12721.0,2019-12-06 14:07:02,create package,0.8,2324.0,"['884533', '884198', '884531']","['iPad Air', 'iPhone X', 'iPhone 11 Pro']",['Luis Santos'],"['991116', '991039']",['660747']
12722.0,2019-12-06 14:08:02,send package,2.026,4277.0,"['884326', '884595', '884599', '884596']","['iPhone 11', 'iPhone 8', 'iPad mini', 'MacBook Pro']",['Christina Rensinghof'],"['991130', '991070']",['660746']
12723.0,2019-12-06 14:25:21,pick item,0.21,529.0,['884747'],['iPhone 8'],['Mahsa Bafrani'],['991168'],
12724.0,2019-12-06 14:34:43,pick item,1.25,2200.0,['884737'],['MacBook Air'],['Claudia Graf'],['991165'],
12725.0,2019-12-06 14:43:15,pay order,1.629,2032.99,"['884096', '884095', '884097']","['iPhone 11', 'iPad Pro', 'Echo Show 8']",['Wil van der Aalst'],['991016'],
12726.0,2019-12-06 15:25:40,confirm order,2.2,1129.99,"['884755', '884757', '884756']","['iPad Air', 'Echo Studio', 'iPad mini']",['Christina Rensinghof'],['991170'],
12727.0,2019-12-06 15:27:50,pick item,1.28,149.99,['884741'],['Echo Plus'],['Marco Pegoraro'],['991166'],
12728.0,2019-12-06 15:27:50,create package,2.173,1213.98,"['884619', '884628', '884487', '884488']","['iPhone 8', 'Echo Plus', 'Fire Stick', 'iPad']",['Majid Rafiei'],"['991136', '991106', '991137']",['660748']
12729.0,2019-12-06 15:29:00,pick item,1.48,199.99,['884757'],['Echo Studio'],['Christina Rensinghof'],['991170'],
12730.0,2019-12-06 15:30:02,pick item,0.495,129.0,['884732'],['Kindle Paperwhite'],['Wil van der Aalst'],['991164'],
12731.0,2019-12-06 15:37:49,item out of stock,0.2,39.99,['884753'],['Fire Stick'],['Christina Rensinghof'],['991169'],
12732.0,2019-12-06 15:38:44,pick item,0.78,99.99,['884657'],['Echo'],['Seran Uysal'],['991144'],
12733.0,2019-12-06 15:39:16,package delivered,5.778,7443.97,"['884607', '884606', '884633', '884637', '884463', '884635', '884634', '884608', '884660', '884604']","['iPhone X', 'MacBook Pro', 'iPhone 11 Pro', 'iPhone 8', 'Fire Stick', 'Echo Studio', 'iPad mini']",['Christine Dobbert'],"['991145', '991098', '991132', '991138', '991131']",['660736']
12734.0,2019-12-06 15:43:56,send package,0.8,2324.0,"['884533', '884198', '884531']","['iPad Air', 'iPhone X', 'iPhone 11 Pro']",['Luis Santos'],"['991116', '991039']",['660747']
12735.0,2019-12-06 15:48:15,place order,2.323,733.97,"['884759', '884761', '884758', '884760']","['iPad mini', 'Kindle', 'Echo']",['Wil van der Aalst'],['991171'],
12736.0,2019-12-06 15:56:39,confirm order,4.585,3112.97,"['884752', '884750', '884753', '884754', '884749', '884751']","['Echo Show 5', 'Kindle Paperwhite', 'Echo Studio', 'iPad mini', 'MacBook Air', 'Fire Stick']",['Christina Rensinghof'],['991169'],
12737.0,2019-12-06 15:58:17,pick item,0.21,529.0,['884474'],['iPhone 8'],['Christina Rensinghof'],['991101'],
12738.0,2019-12-06 15:58:17,create package,4.142,3914.98,"['884723', '884649', '884725', '884726', '884722']","['Echo Show 5', 'iPad Air', 'iPhone X', 'Echo Plus', 'MacBook Pro']",['Junxiong Gao'],"['991162', '991142']",['660749']
12739.0,2019-12-06 16:02:37,pick item,0.2,39.99,['884602'],['Fire Stick'],['Christina Rensinghof'],['991130'],
12740.0,2019-12-06 16:08:18,reorder item,1.37,2500.0,['884702'],['MacBook Pro'],['Mahsa Bafrani'],['991155'],
12741.0,2019-12-06 16:31:09,pick item,0.483,79.99,['884668'],['Kindle'],['Tobias Brockhoff'],['991147'],
12742.0,2019-12-06 16:33:38,pick item,1.48,199.99,['884659'],['Echo Studio'],['Christine Dobbert'],['991145'],
12743.0,2019-12-06 16:40:38,pick item,0.98,129.99,['884666'],['Echo Show 8'],['Lisa Mannel'],['991146'],
12744.0,2019-12-06 16:58:58,reorder item,0.98,129.99,['884626'],['Echo Show 8'],['Majid Rafiei'],['991137'],
12745.0,2019-12-06 17:13:28,confirm order,2.323,733.97,"['884759', '884761', '884758', '884760']","['iPad mini', 'Kindle', 'Echo']",['Wil van der Aalst'],['991171'],
12746.0,2019-12-06 17:18:05,reorder item,0.28,449.0,['884709'],['iPad mini'],['Kefang Ding'],['991158'],
12747.0,2019-12-06 17:40:23,pick item,0.166,799.0,['884697'],['iPhone 11'],['Mohammadreza Fani Sani'],['991154'],
12748.0,2019-12-06 17:40:23,create package,1.091,2286.99,"['884668', '884671', '884670', '884669']","['iPhone 11 Pro', 'iPhone 8', 'Kindle']",['Tobias Brockhoff'],['991147'],['660750']
12749.0,2019-12-06 17:45:07,confirm order,3.4130000000000003,2824.97,"['884731', '884728', '884730', '884729']","['Echo Plus', 'Kindle', 'MacBook Pro', 'Fire Stick 4K']",['Claudia Graf'],['991163'],
12750.0,2019-12-06 17:56:17,place order,2.728,1433.97,"['884764', '884765', '884763', '884762']","['Echo Show 5', 'iPhone 11 Pro', 'Echo']",['Marco Pegoraro'],['991172'],
12751.0,2019-12-06 18:07:21,pick item,0.21,529.0,['884738'],['iPhone 8'],['Claudia Graf'],['991165'],
12752.0,2019-12-06 18:13:34,pay order,0.48,134.98,"['884502', '884501']","['Fire Stick', 'Fire Stick 4K']",['Majid Rafiei'],['991111'],
12753.0,2019-12-06 18:41:12,send package,1.091,2286.99,"['884668', '884671', '884670', '884669']","['iPhone 11 Pro', 'iPhone 8', 'Kindle']",['Tobias Brockhoff'],['991147'],['660750']
12754.0,2019-12-06 18:49:46,pick item,0.28,449.0,['884760'],['iPad mini'],['Wil van der Aalst'],['991171'],
12755.0,2019-12-06 18:57:57,reorder item,1.25,2200.0,['884745'],['MacBook Air'],['Lisa Mannel'],['991167'],
12756.0,2019-12-06 19:12:34,pay order,2.1630000000000003,324.97,"['884368', '884370', '884369']","['Echo Studio', 'Fire Stick', 'Kindle']",['Seran Uysal'],['991081'],
12757.0,2019-12-06 19:13:36,confirm order,1.041,962.99,"['884734', '884732', '884733']","['iPhone 11', 'Kindle Paperwhite', 'Echo Dot']",['Wil van der Aalst'],['991164'],
12758.0,2019-12-06 19:38:32,pick item,0.172,699.0,['884715'],['iPhone X'],['Lisa Mannel'],['991160'],
12759.0,2019-12-06 19:55:31,reorder item,0.495,129.0,['884724'],['Kindle Paperwhite'],['Junxiong Gao'],['991162'],
12760.0,2019-12-06 20:28:26,place order,3.79,2574.97,"['884767', '884769', '884766', '884768']","['Echo Plus', 'MacBook Air', 'Echo Show 8', 'Fire Stick 4K']",['Lisa Mannel'],['991173'],
12761.0,2019-12-07 00:08:30,place order,2.94,334.97,"['884770', '884771', '884772']","['Echo Dot', 'Echo Plus']",['Seran Uysal'],['991174'],
12762.0,2019-12-07 14:31:08,payment reminder,1.21,1548.99,"['883300', '883301', '883302', '883299']","['iPad Air', 'iPhone 8', 'iPad mini', 'Fire Stick 4K']",['Junxiong Gao'],['990822'],
12763.0,2019-12-07 15:08:16,payment reminder,3.143,454.96,"['883306', '883303', '883305', '883304']","['Echo Studio', 'Fire Stick', 'Kindle', 'Echo Show 8']",['Anahita Farhang Ghahfarokhi'],['990823'],
12764.0,2019-12-07 23:16:01,place order,1.463,224.97,"['884774', '884773', '884775']","['Echo', 'Fire Stick', 'Kindle']",['Anahita Farhang Ghahfarokhi'],['991175'],
12765.0,2019-12-08 12:13:27,payment reminder,2.886,2274.99,"['884238', '884239', '884237', '884240']","['iPad Air', 'Echo Studio', 'iPad Pro', 'iPad']",['Mahsa Bafrani'],['991050'],
12766.0,2019-12-08 23:07:01,place order,1.014,2431.99,"['884779', '884778', '884776', '884777']","['iPhone 11', 'iPhone 11 Pro', 'Echo Dot', 'iPad mini']",['Kefang Ding'],['991176'],
12767.0,2019-12-09 09:00:14,pick item,0.98,129.99,['884708'],['Echo Show 8'],['Seran Uysal'],['991157'],
12768.0,2019-12-09 09:00:14,create package,5.664,4967.96,"['884605', '884658', '884630', '884629', '884476', '884603', '884659']","['MacBook Pro', 'iPhone 11 Pro', 'Echo Plus', 'Fire Stick', 'Echo Show 8', 'iPhone 11', 'Echo Studio']",['Christine Dobbert'],"['991145', '991102', '991138', '991131']",['660751']
